ein,Org Name,label,source
521114378,NATIONAL ASSOCIATION OF CHINESE AMERICANS,1,bay
942737445,FREMONT CULTURAL ARTS COUNCIL FCAC,0,bay
942734173,SAN JOSE POLICE CHAPLAINCY,0,bay
942738049,CAMLT-EDUCATION AND RESEARCH CORPORATION,0,bay
942742511,VEDIC DHARMA SAMAJ,1,bay
942710862,MISSION PEAK BIBLE CHURCH,0,bay
942775529,CENTRO EVANGELISTICO MISIONERO,1,bay
942775534,ALMADEN VALLEY COUNSELING SERVICE INC,0,bay
942783682,VANISHED CHILDRENS ALLIANCE INC,0,bay
942758183,ITALIAN MENS CLUB OF SAN JOSE,1,bay
942823266,J-J PETRICCIANI FOUNDATION,0,bay
942823239,PATHWAYS CONTINUOUS CARE,0,bay
942787433,CASTRO HOME AND SCHOOL CLUB,0,bay
942823240,PATHWAYS HOME HEALTH AND HOSPICE,0,bay
942807860,TIMPANY CENTER,0,bay
942761769,SEARCHERS OF SAN JOSE INCORPORATED,0,bay
942814246,PARENTS HELPING PARENTS INC,0,bay
942677670,SAN ANSELMO HOME AND SCHOOL CLUB,0,bay
942783299,OLDER WOMENS LEAGUE,0,bay
942722884,PENINSULA PARKINSONS SUPPORT GROUP,0,bay
941585260,UNITED STATES MISSION CORPORATION,0,bay
942801727,SAN JOSE TAIKO GROUP INC,1,bay
942801747,NEW HOPE COMMUNITY CHURCH REFORMED CHURCH IN AMERICA FREMONT CALIF,0,bay
942630042,ONE WORLD MONTESSORI SCHOOL INC,0,bay
942798881,FUTURE FOUNDATION INC,0,bay
942777427,HOI AI-HUU TIN-DO CAO-DAI TAY-NINH TAI HOA-KY,1,bay
942762565,ALL NATIONS OUTREACH CHURCH INC,0,bay
770001422,SANTA CLARA VALLEY URBAN LEAGUE INC,0,bay
942778604,NILES DEPOT HISTORICAL FOUNDATION,0,bay
942743027,HABAKKUK INTERNATIONAL MINISTRIES INC,0,bay
942761740,FEDERATION OF THE LEGION OF THE DARK SIDE OF THE MOON,0,bay
770441245,WILLIAM & ROXANN HAPP FOUNDATION,0,bay
820578141,MARTHA E SANFILIPPO FOUNDATION,0,bay
270031333,CHURCH OF JESUS IN SACRAMENTO,0,bay
522374607,POTTERS MINISTRIES,0,bay
300069237,SOUTH BAY BIBLE CHURCH,0,bay
510438566,CHANGING THE FACE OF LIFE,0,bay
10643814,EAST BAY TRADITIONAL JAZZ SOCIETY,0,bay
510427344,SAN JOSE FIRE MUSEUM,0,bay
320037842,KIDZ & COMPANY,0,bay
470874897,REDEEMER TAIWANESE LUTHERAN CHURCH INC,1,bay
352171532,LEDA SWAN INC,0,bay
431957354,ANDRES CASTILLERO MIDDLE SCHOOL EDUCATION FOUNDATION,0,bay
30419217,POWER OF GOSPEL MINISTRIES,0,bay
912171757,AMERICAN WAY HELPING THE NEEDY FOUNDATION,0,bay
820568617,JOHN AND CHRISTINE DAVIS FAMILY FOUNDATION,0,bay
300104946,GLOBAL VILLAGE CHRISTIAN CENTER,0,bay
43671309,INTERNATIONAL FORUM FOR INFORMATION TECHNOLOGY IN TAMIL INFITT,1,bay
770891712,ERNEST E PESTANA CHARITABLE FOUNDATION INC,0,bay
912168943,THE KARL RICHARD LANE EDUCATIONAL FOUNDATION,0,bay
320024038,EMERGENCY PREHOSPITAL CARE MEDICAL SERVICES,0,bay
770570323,SILICON VALLEY AI-YUE CHORUS,1,bay
995008022,MOHAMMADIA ISLAMIC AND CULTURAL CENTER,1,bay
270034662,SIYU FOUNDATION,0,bay
770587727,VALLEY WORSHIP CHURCH,0,bay
431997374,HABLEMOS SUPPORTERS OF GARDNER ACADEMY,0,bay
300126048,PESTA STRATEGIC NETWORK,0,bay
651163524,SCHALLENBERGER HOME AND SCHOOL ASSOCIATION,0,bay
371453610,JACK FARREN FOUNDATION,0,bay
753089558,CALIFORNIA ANCHOR RESIDENT INC,0,bay
481275020,ROSS AND CAROL Y CASTRO FOUNDATION,0,bay
300153837,THE AMERICAN YOUTH SCHOLARSHIP FOUNDATION,0,bay
731646681,IRANIAN PARENTS CLUB OF NORTHERN CALIFORNIA,1,bay
820577920,DOWNEY FAMILY FOUNDATION INC,0,bay
237437470,MT VIEW CHINESE CHRISTIAN CHURCH,1,bay
680535365,BRANHAM HILLS GIRLS SOFTBALL,0,bay
752983840,NIKKEI COMMUNITY FOUNDATION OF SOUTH SANTA CLARA COUNTY INC,1,bay
710913828,EDUCATIONAL CHARITABLE AND HUMANITARIAN ORGANIZATION,0,bay
770572915,ROBERT WARREN ENTERPRISES SCHOLARSHIP FUND,0,bay
770572605,FIRST STEP COMMUNITY SERVICES,0,bay
421565183,TIADA,1,bay
364512009,SOCIETY OF MAYFLOWER DESCENDANTS IN THE STATE OF CALIFORNIA,0,bay
10650618,1-AAA WIN WIN OPPORTUNITIES INC,0,bay
770362364,WEST VALLEY SLAMMERS SOFTBALL INC,0,bay
331016103,CLASSIC MATH SCHOOL,0,bay
330951896,ALLIANCE MINISTRY,0,bay
470882217,CREATIVE LEARNING THROUGH ARTS PROGRAMS,0,bay
470887809,CBC FOUNDATION,0,bay
30456098,BROTHERHOOD BROADCAST MINISTRY,0,bay
223863184,CATALYST FOR YOUTH INC,0,bay
770569904,QUAN THE AM THIEN TU,1,bay
61643140,ROLSTON AND JACQUELYN JOHNSON FAMILY FOUNDATION,0,bay
770570129,RUSSIAN MUSIC COMPETITION CORPORATION,1,bay
912145199,CAMPBELL FAITH CHURCH FELLOWSHIP,0,bay
710871940,PHAP VUONG TEMPLE,1,bay
300097506,AHMAS CHILD CARE DEVELOPMENT CENTER,0,bay
752982471,ASSOCIATED BATTERED CHILDREN AND THEIR MOMS INC,0,bay
770552212,SAN JOSE STING INC,0,bay
300095295,PLANET MARTIAL ARTS ACADEMY,0,bay
300018073,GIRVAN INSTITUTE OF TECHNOLOGY,0,bay
731651579,XIAOLAN FOUNDATION,1,bay
912170299,THE GRADY FAMILY FOUNDATION,0,bay
300127470,CADENCE FOUNDATION,0,bay
710904743,HEALING RIVER MINISTRIES INC,0,bay
460477837,AL-SAFA ARABIC SCHOOL,1,bay
770569409,SOUL WORK STUDIO,0,bay
562349338,PACIFIC MUSIC ASSOCIATIONS,0,bay
731651482,UVCE FOUNDATION US,0,bay
710869444,CHURCH OF PRAISE THE LORD,0,bay
770328723,ROTACARE BAY AREA INC,0,bay
810560888,INTERNATIONAL ADOPTION RESOURCES INC,0,bay
470860921,INTUIT FOUNDATION,0,bay
20534903,TAIWANESE EVERGREEN ACADEMY OF NORTH CALIFORNIA,1,bay
20605596,EBAY FOUNDATION,0,bay
431961009,MEDIA EVANGELISM ASSOCIATION USA,0,bay
30434100,ANDHRA PRADESH TECHNOLOGY LEADERSHIP COUNCIL,1,bay
912157684,ARCHIES PLACE,0,bay
753021298,MCKENZIE CHESS INSTITUTE,0,bay
10561114,POST TRANSPLANT FOUNDATION,0,bay
470887051,WILDCAT CREEK FOUNDATION INC,0,bay
770555059,SAINT TE RELIGIOUS FOUNDATION,1,bay
912125938,FRIENDS OF CHRIST FOUNDATION,0,bay
752978484,THE@GOSPEL QCS OF SAN JOSE CALIFORNIA,0,bay
20647810,BAY AREA YOUTH VAISHNAV PARIVAR,1,bay
680485763,STONEGATE FAMILY CENTER,0,bay
421545287,PHAT QUANG TEMPLE,1,bay
542095307,GLOBAL CHRISTIAN AMBASSADORS INC,0,bay
20595484,WESTERN AREA INTERGROUP OF FOOD ADDICTS IN RECOVERY ANONYMOUS,0,bay
450506797,KOAMRUS MISSION FOUNDATION,0,bay
311547312,NOEL PRESBYTERIAN CHURCH,0,bay
30520099,PACT PARENTING AND VISITATION PROGRAM,0,bay
900068569,WONDER MEDICAL AND EDUCATION FOUNDATION INC,0,bay
30496472,NANCY & KYU-WOONG LEE FAMILY FOUNDATION,1,bay
383654108,DOT2DOT ADVENTURES INC,0,bay
300152422,LIMAT ACCOUNTING SERVICES,1,bay
753018692,CENTRO MISIONERO CASA DE ORACION INC,1,bay
300155873,SEMI FOUNDATION,0,bay
810565213,VEGA GIRLS PROJECT INC,0,bay
770535709,HIGHWAY COMMUNITY,0,bay
61673974,IIT KANPUR ALUMNI ASSOCIATION NORTHERN CALIFORNIA CHAPTER INC,1,bay
522362679,MORGAN STATE UNIVERSITY NATIONAL ALUMNI ASSOCIATION INCORPORATED,0,bay
30406787,AGOOENIANS OF AMERICA INC,1,bay
383681196,EDUARDO HUERTA FOUNDATION,1,bay
43721033,ALMADEN VALLEY ENVIRONMENTAL ASSOCIATION,0,bay
200004530,NORCAL TSUNAMI,0,bay
450492745,FRIENDS OF FOWLER CREEK PARK,0,bay
260031184,SAMOAN RESOURCE ORGANIZATION OF THE SOUTH BAY,1,bay
770592114,ROOTS IN CHINA EDUCATION INTERNATIONAL,1,bay
753096568,SMST SOCIETY INC,0,bay
200098692,LIGHT UP THE WORLD GUATEMALA,1,bay
861065121,VOLUNTEER YATRA INC,0,bay
770578707,SILICON ANDHRA,1,bay
562380964,LIENONEFUNG FOUNDATION,1,bay
113650295,BLOSSOM VALLEY MUSLIM COMMUNITY CENTER,1,bay
770604530,LINLEE FAMILY FOUNDATION,1,bay
870690890,SMALL BUSINESS TECHNOLOGY INSTITUTE,0,bay
300168885,EXCHANGE DAY CARE SERVICES,0,bay
770421920,EAST FOOTHILL CHURCH OF CHRIST,0,bay
300143888,IGLESIA CRISTIANA EVANGELICA PENTECOSTES,1,bay
550815941,ECOMMUNITY FOR CHRIST,0,bay
593772815,SHEKINAH CHRISTIAN CHURCH OF GOD,0,bay
260062672,LIEN DOAN HOA LU PARENT ASSOCIATION,1,bay
20655036,DENISE AND DREXLER FOUNDATION,0,bay
20672159,INSTITUTE FOR THE STUDY OF WESTERN CIVILIZATION,0,bay
721540237,LIGHT OF THE WORLD FOUNDATION,0,bay
760726182,VOLUNTEERS FOR INDIA DEVELOPMENT AND EMPOWERMENT,1,bay
431950985,CHARTER LEGAL SERVICES FOR CHILDREN AND YOUTH,0,bay
760714900,CITIZENS LEAGUE OF ETHIOPIAN AMERICANS,1,bay
300087775,BAY AREA CULTURAL CONNECTIONS,1,bay
562312499,SEAN POWERS CHARITABLE FUND,0,bay
10699361,HOPEWELL FOUNDATION,0,bay
770563148,BETTY ANNE GARDENS INC,0,bay
20679442,CC AND YUHLING HAN FOUNDATION,1,bay
510435474,AQUAMARINE RESEARCH,0,bay
752994096,GUNDERSON HIGHSCHOOL FOUNDATION,0,bay
721544993,KUJIWEZA HEALING ARTS INSTITUTE,0,bay
383666105,JCKM YAO FAMILY FOUNDATION,1,bay
260018588,DESTINY COMMUNITY IMPROVEMENTS INCORPORATED,0,bay
731657589,PETER & EDNA GRILIONE FAMILY FOUNDATION,0,bay
30423097,ESCUELA JUVENIL DE MARIACHI ORO Y PLATA INC,1,bay
710879214,COMPEL BEHAVIOR ENVIROMENTAL INN,0,bay
680525632,BUCHSER MIDDLE SCHOOL ASSOCIATION,0,bay
912154091,SILICON VALLEY SPORTS FOUNDATION,0,bay
770563647,EL PASEO APARTMENTS INC,0,bay
810554464,DE SOLAY DAYWA INC,1,bay
20607113,CALIFORNIA HISPANIC PROFESSIONAL ASSOCIATION,1,bay
810566416,STROKE AWARENESS FOUNDATION,0,bay
352194490,AFRICAN REFUGEE WOMENS REBUILDERS,1,bay
134220236,INTERNATIONAL TAMIL TECHNICAL PROFESSIONALS ORGANIZATION,1,bay
10656131,SAI HUMANITARIAN INSTITUTE OF LEARNING AND HEALING,1,bay
300150142,NOMURAS CHILDCARE SERVICES,0,bay
331017287,LUC LUONG SIQUAN THU DUC-QLVNCH,1,bay
562319617,ISAMASIH ORGMINISTRIES,1,bay
134245544,MLK LITERACY CLASSIC INC,0,bay
30431043,ENDURING TRUTH MINISTRIES,0,bay
510464281,TONY CHOU FOUNDATION,1,bay
550803248,SILICON VALLEY CONSERVATION COUNCIL,0,bay
134242502,JAPANESE AMERICAN COMMUNITY RESOURCE ORG OF SILLCON VALLEY,1,bay
912157312,SENIOR ACADEMY FOR EDUCATION,0,bay
43726769,A LITTLE HELP,0,bay
770319757,NORTH AMERICAN TAIWANESE ENGINEERS ASSOCIATION,1,bay
43728752,TRINITY CHANGE INC,0,bay
841616662,APOSTOLIC PROMISE CHURCH,0,bay
20542984,HEALING ROOMS MINISTRIES OF SAN JOSE,0,bay
460506309,PORTUGUESE HERITAGE PUBLICATIONS OF CALIFORNIA INC,1,bay
680528490,JALIYA,0,bay
300148705,D & L ENTERPRISE,0,bay
352182745,JOSEPH R AND KATHERINE F ANDERSON FOUNDATION,0,bay
542074475,JEFFREY A SIMONEAU FAMILY FOUNDATION,0,bay
10684494,JAMES BURKE INSTITUTE FOR,0,bay
300116655,BENGAL DEVELOPMENT FOUNDATION,1,bay
912146813,LIFECHOICES TREATMENT SERVICES INC,0,bay
752996401,SWIMMING FOR SCHOLARSHIPS,0,bay
912167298,M A R C O S INC,0,bay
770522437,KOREAN FIRST METHODIST CHURCH,1,bay
912163972,JOU & FAMILY FOUNDATION,0,bay
912168396,STORYTELLER PROJECT,0,bay
912159414,SHIPP DANCE THEATRE,0,bay
770574816,SILICON VALLEY CHURCH,0,bay
770366986,INTERNATIONAL FOOTBAG PLAYERS ASSOCIATION INCORPORATED,0,bay
912168180,FIRST DAYS OF SCHOOL FOUNDATION,0,bay
912165487,THE CALEDONIA FOUNDATION,0,bay
481262301,SUSTAINABLE INDUSTRY INC,0,bay
912151675,THE GOSPEL CHURCH OF SAN JOSE,0,bay
311804391,ETA RHO OMEGA COMMUNITY FOUNDATION INC,0,bay
912041260,YAD BEYAD-SILICON VALLEY,1,bay
770553721,HUGUENIN-RALLAPALLI FOUNDATION,1,bay
680484392,THE PRESLEY SCOTT RESEARCH FOUNDATION FOR LUKEMIA,0,bay
943400693,BAY AREA PEACE EVANGELICAL CHURCH,0,bay
770556859,K B CHANDRASEKHAR FAMILY FOUNDATION II,1,bay
800023032,REMNANT GRACE CHURCH,0,bay
10571164,KEITH FAMILY FOUNDATION INC,0,bay
943389077,EAST BAY AGAPE VINEYARD CHRISTIAN FELLOWSHIP,0,bay
943367642,HOME OF CHRIST IN FREMONT,0,bay
912168401,GLORIOUS BIBLE CHURCH,0,bay
943394511,STAR STRUCK PRODUCTIONS,0,bay
311811553,RAHAB CARDS,0,bay
571111833,WEBBCRAFT FAMILY FOUNDATION INC,0,bay
770567368,DEDICATED ANIMAL RIGHTS EDUCATORS INC,0,bay
680491312,GERMAN AMERICAN SCHOOL ASSOCIATION OF NORTHERN CALIFORNIA,1,bay
912143272,VOLCKMANN FAMILY FOUNDATION,0,bay
912169485,DOUGHERTY FAMILY FOUNDATION,0,bay
770578298,MICHAEL A GARD MEMORIAL FOUNDATION,0,bay
770557056,REDDERE FOUNDATION,0,bay
770557020,EL PUENTE CHARITABLE FOUNDATION,1,bay
753002893,NEW CHOIR,0,bay
770554014,TRUEGIFT DONATIONS,0,bay
912159658,MEHS ALUMNI SCHOLARSHIP FOUNDATION,0,bay
300002913,COMPANION,0,bay
522363219,GOLDEN STATE CULTURAL MEDIA,1,bay
270002499,SANTA CLARA FIREFIGHTERS FOUNDATION,0,bay
770573300,BAY AREA LIFE WITNESS MINISTRY,0,bay
912170516,ONE CLASS AT A TIME,0,bay
770565803,FULL GOSPAL WORD OF FAITH,0,bay
912151490,KATHLEEN EDUCATION PROJECTS,0,bay
912153089,TAIWANESE AMERICAN BENEVOLENT ASSOCIATION OF SILICON VALLEY,1,bay
912138140,ARK BAPTIST CHURCH,0,bay
912157919,MONTEBELLO ELEMENTARY SCHOOL FOUNDATION,0,bay
912136182,SPIRITUAL GARDENER,0,bay
770527327,AMANA CHRISTIAN TRAINING CENTER INC,0,bay
770569715,NEVIDYA,1,bay
770575855,CALIFORNIA SCHOOL EMPLOYEES ASSOC INSTITUTE FOR PUBLIC EDUCATION,0,bay
943015259,DOBERMAN PINSCHER CLUB OF AMERICA,0,bay
311805835,KETZAL COMMUNITY DEVELOPMENT CORPORATION,1,bay
770576457,ROI EQUIPPING INC,0,bay
941578745,GREEK ORTHODOX COMMUNITY OF SANTA CLARA COUNTY,1,bay
912156243,JESY FOUNDATION,0,bay
943371873,HOME OF THE CHRIST CHURCH IN ARDENWOOD,0,bay
680474679,NILES ESSANAY SILENT FILM MUSEUM INC,0,bay
770567788,FLEXTRONICS FOUNDATION,0,bay
770520401,MCKINLEY EDUCATIONAL FOUNDATION,0,bay
770569297,PRUNTYS NEW BEGINNINGS,0,bay
770560182,QUADRE MUSIC GROUP INCORPORATED,0,bay
770519106,CHI-KWANG HUO EDUCATION FOUNDATION,1,bay
943378563,TEAM FOR EDUCATIONAL ACTIVITIES IN MOTHERLAND,0,bay
912150966,PLANET OUTREACH,0,bay
912157601,500 SOUTH FIRST STREET ARTS CENTER OF SAN JOSE,0,bay
61627869,MARANATHA EVANGELICAL MISSION INC MOUNTAINVIEW,0,bay
912106534,CALIFORNIA INDIAN STORYTELLING ASSOCIATION,0,bay
912166685,INTERNATIONAL REPTILE CONSERVATION FOUNDATION,0,bay
770547483,YUAN CHIH DANCE OF AMERICA,1,bay
770446853,FRIENDS OF CHILDREN WITH SPECIAL NEEDS,0,bay
912140486,THE JOURNEY RCA,0,bay
943413555,DREW M SOBEK FOUNDATION,0,bay
912157616,INSULIN PUMPERS FOUNDATION,0,bay
680480145,YUAN TONG BAO TANG TEMPLE INC,1,bay
770530414,SHRUTIRANJANI MUSIC FOUNDATION,1,bay
943401651,INDO-AMERICANS FOR BETTER COMMUNITY,1,bay
522351119,INDIA COMMUNITY CENTER INC,1,bay
912163498,TIPTOE FOUNDATION,0,bay
912101762,WORLDWIDE BIBLE SOCIETY,0,bay
943401826,SARASWATH LEARNING FOUNDATION,1,bay
770558405,WILLOW GLEN MIDDLE & HIGH SCHOOL FOUNDATION,0,bay
943288547,NAEN MINISTRIES,1,bay
10548690,WENHUA FOUNDATION,1,bay
770555379,UNITY TRAINING GROUP,0,bay
943346411,MYANMAR AMERICAN BUDDHIST ASSOCIATION,1,bay
770557112,KONG FAI WOO AND HONG YEE TANG FOUNDATION,1,bay
311805841,LAS GOLONDRINAS HOUSING CORPORATION,0,bay
311792810,INDIAN COMMUNITY CHURCH,1,bay
770564972,PARKS COMMUNITY DEVELOPMENT SERVICES,0,bay
260025038,CALPINE FOUNDATION,0,bay
770535704,HIGHWAY FOUNDATION,0,bay
10582644,LPMF PUBLIC ARTS FUND INC,0,bay
522348192,GLASS ALLIANCE OF NORTHERN CALIFORNIA,0,bay
912160967,3TO INC,0,bay
931317125,BRIDGING WITH YOUTH,0,bay
943368568,DRUM-SCHOOL OF UNLIMITED LEARNING,0,bay
10610316,US-JAPAN-CHINA COMPARATIVE POLICY RESEARCH INSTITUTE,1,bay
43610622,SANTA CLARA TEACHER HOUSING FOUNDATION,0,bay
582466230,INDUSTRY MENTOR-PROTEGE ASSOCIATION INC,0,bay
941542379,SUNNY VIEW LUTHERAN HOME,0,bay
300076768,ORCHARD VALLEY CERAMIC ARTS GUILD,0,bay
770566901,CRAIG GARDENS INC,0,bay
300097982,JEFF C KWOK AND GLADYS W KWOK FAM FOUNDATIOIN,1,bay
776182121,BSA CHARITABLE TR,0,bay
43700971,HUMAN AGENDA,0,bay
311809958,HENDRIKS INTERNATIONAL MINISTRIES,0,bay
943325206,ISLAMIC CENTER OF FREMONT,1,bay
680485767,MINGLANILLA USA INC,1,bay
770576177,ABUNDANT LIFE CARE,0,bay
30399333,SILICON VALLEY CHORUS,0,bay
912129326,H MAI VAN VIET N AMERICAN VAN DINH THAI & HOANG NAM VINH FOUNDATION,1,bay
770044068,DANCE MASTERS OF CALIFORNIA,0,bay
300019527,PRAJAPATI ASSOCIATION OF NORTHERN CALIFORNIA,1,bay
943333172,BRIDGES INTERVENTION SERVICES,0,bay
300032047,COLE TRAINING MINISTRIES,0,bay
300086009,ANGELS TOUCH OUTREACH PARENTAL SERVICES,0,bay
753047721,MILPITAS HIGH DIGITAL BUSINESS- COMPUTER ACADEMY ALUMNI ASSOC,0,bay
770559437,ACTS REVIVAL CENTER INC,0,bay
412029267,SOROPTOMIST FOUNDATION INC,0,bay
460494874,MILLIGAN FAMILY FOUNDATION,0,bay
770514192,FOOTSTEPS CHARITY CAMPS,0,bay
43651552,ABLE PROJECT,0,bay
770338658,SILICON VALLEY BICYCLE COALITION,0,bay
912168036,CONCERNED PARENTS AND COMMUNITY OF ALUM ROCK,0,bay
943397510,BENJAMIN LINKS FOUNDATION,0,bay
510416896,CHURCH IN CUPERTINO,0,bay
770540753,LEUVA PATIDAR SAMAJ OF CALIFORNIA INC,1,bay
770080680,USPC NEWCO INC,0,bay
30424436,AMERICAN CHINESE SCHOOL,1,bay
710895600,A COMMUNITY OF CHILDREN FOUNDATION,0,bay
770560492,BURWEN EDUCATION FOUNDATION,0,bay
460483406,SYMMETRIC INFORMATION,0,bay
30435293,FRONTIER DEVELOPMENT FOUNDATION,0,bay
912147062,BOOKOTTER COM,0,bay
10664998,KIEVE FOUNDATION,0,bay
300010211,ARCHER FAMILY FOUNDATION,0,bay
912170764,IMAGINE PEACE PROJECT INC,0,bay
300051448,VIETNAMESE MUTUAL BENEFIT ASSOCIATION,1,bay
770497380,BENEVOLENT ALLIANCE OF EAST SIDE EMPLOYEES,0,bay
770522831,NORTHERN CALIFORNIA SARANG COMMUNITY CHURCH INC,1,bay
770567645,IRANIAN COMMUNITY RESOURCE SERVICE CENTER,1,bay
10548671,SYLVIA & JOHNSON CHANG FOUNDATION,1,bay
912156494,SECURE SOURCE INC,0,bay
770570687,CIRCULO COLOMBIANO DE SAN JOSE INC,1,bay
770576835,CANTONESE OPERA ASSN SILICON VALLEY,1,bay
912169497,DEBORAH LICURSE,0,bay
770567082,SPIRITUAL COMPANIONS MINISTRIES,0,bay
943396691,A BETTER FAMILY FOUNDATION INC,0,bay
30412310,FRIENDS OF LUMS-USA ASSOCIATION,1,bay
450463944,FREMONT CHARITABLE MISSIONS FOUNDATION,0,bay
912164439,CASTELLANO FAMILY FOUNDATION,1,bay
912166427,SAN JOSE YOUTH SYMPHONY,0,bay
912140464,SILICON VALLEY MANUFACTURING GROUP SUSTAINABLE VALLEY FOUNDATION,0,bay
943379657,SANKALPA DANCE FOUNDATION,1,bay
770532103,BRANHAM HIGH SCHOOL ALL SPORTS BOOSTER CLUB,0,bay
770573626,CUPERTINO DEANZA LIONS CHARITIES INC,0,bay
912157628,BAY AREA MALHAR ASSOCIATION,1,bay
912160460,HUMAN HELP FOUNDATION,0,bay
270002161,ALMADEN YOUTH ASSOCIATION INC,0,bay
710887789,PETS CARE,0,bay
371430965,MISSION CITY OPERA,0,bay
912160959,MEWES-VANN FAMILY FOUNDATION,0,bay
770514083,SANTA CLARA COUNTY FIREFIGHTERS TRAINING OFFICERS SECTION,0,bay
260038264,ORGANIZATION OF SPECIAL NEEDS FAMILIES,0,bay
611410528,JOHN W HANBERRY SOCIETY,0,bay
43642025,LIFE SERVICES ALTERNATIVE INC,0,bay
522360980,CENTER FOR RESEARCH IN VOCATIONAL EDUCATION,0,bay
942846937,MISSION PEAK HERITAGE FOUNDATION,0,bay
912148393,VIETNAMESE PHYSICIAN FOUNDATION OF NORTHERN CALIFORNIA,1,bay
731647252,BAYSIDE COMMUNITY CHURCH,0,bay
10662715,FAITH COVENANT GROUP INC,0,bay
912165886,SPRINGBOARD FORWARD,0,bay
43589921,OUT OF THE WOODS-TRAUMATIC BRAIN INJURY SURVIVOR SCHOLARSHIP FUND,0,bay
912156236,NINE FRUITS CORPORATION,0,bay
10682357,PRESBYTARIAN CHURCH OF ROCK,0,bay
770565559,FIRST FRUITS CHARITIES INC,0,bay
753031687,CANAAN KOREAN PRESBYTERIAN CHURCH,1,bay
943336862,MEHR FOUNDATION,1,bay
912161343,THE WAKIMOTO CHARITABLE FOUNDATION,1,bay
912157711,UN MUNDO,1,bay
510436928,BRIDGE AND GATE INTERNATIONAL CULTURE FOUNDATION,1,bay
431991859,TAYLOR MINISTRIES NETWORK INC,0,bay
743030779,VIEWERFREEDOM FOUNDATION,0,bay
270087887,SOUGHT OUT CITY MINISTRY,0,bay
201958990,AIDA MILLER FOUNDATION,0,bay
201146509,STAR LIGHT CENTER,0,bay
201179874,SHIP AID,0,bay
201487942,DHARMAGATES FOUNDATION,1,bay
201909941,YATIAN ZHANG FOUNDATION,1,bay
331061298,CHILDRENS EDUCATIONAL DEVELOPMENT SOCIETY INTERNATIONAL INC,0,bay
470890337,HELPING HANDS CHANGING HEARTS,0,bay
200677744,HOI THANH CONG DONG VIET NAM,1,bay
900064247,SILICON VALLEY FEIS INC,0,bay
43743104,EVERGREEN VALLEY HIGH SCHOOL ATHLETIC BOOSTER CLUB,0,bay
820567736,TENNISBALL CRICKET ASSOCIATION,1,bay
342020848,SOUTH VALLEY LACROSSE CLUB,0,bay
201598152,ASSYRIAN DEVELOPMENT MANAGEMENT-ADM,1,bay
201819181,CHENSUNG FAMILY FOUNDATION,1,bay
201663685,BRICK HOUSE RECOVERY,0,bay
912018146,US FRIENDS OF THE ARCHDIOCESE OF BOMBAY MUMBAI EDUCATIONAL PROGRAMS,1,bay
202031040,FRESHWIND FOUNDATION,0,bay
830403915,TOWER FOUNDATION OF SAN JOSE STATE UNIVERSITY,0,bay
202034560,JW HOUSE,0,bay
201940672,PROCUREMENT SCIENCES INSTITUTE,0,bay
202323784,UMOJA TRACK CLUB,0,bay
201994439,HAN & KONG FOUNDATION,1,bay
870715143,FRIENDS MISSIONARY PRAYER BAND-US,0,bay
200920656,THREEB KOMMUNITY INNOVATIONS,0,bay
161712724,NORCAL FURY FASTPITCH,0,bay
43773883,MILLER COMMUNITY EDUCATIONAL FOUNDATION,0,bay
201380307,HOLY ETERNITY,0,bay
200507857,MONTA VISTA HIGH SCHOOL ALL NIGHT PARTY,0,bay
510483126,FOR PAWS,0,bay
912161233,SANYU LEARNING CENTER,1,bay
870725985,BAY AREA SOUTHERN SUDANESE COMMUNITY,1,bay
562412069,LATINAS CONTRA CANCER,1,bay
201814688,BREEDING FAMILY FOUNDATION INC,0,bay
810620883,PUDER STRENGTH TRAINING,0,bay
201548253,GOOGLE FOUNDATION,0,bay
830340920,TROY APARTMENTS INC,0,bay
900196800,TRI-CITY PEACE AND JUSTICE,0,bay
510496668,PARK BROOK GROUP HOME,0,bay
201648825,CENTURY ARTS ALLIANCE FOUNDATION,0,bay
710874549,INTERNATIONAL ORGANIZATION OF PAKISTANI WOMEN ENGINEERS,1,bay
201447845,SHENPHEN LING,1,bay
611455760,HOLY SEED COMMUNITY,0,bay
562362206,GLOBAL CHINESE NETWORK,1,bay
770514995,SILICON VALLEY TSINGHUA NETWORK,1,bay
201125554,CHINESE CHURCH IN CHRIST CUPERTINO CCIC-CU,1,bay
371462134,UNITED KHMER KROM,1,bay
201309222,MARCEL AND CHRISTINE LIANG FAMILY FOUNDATION INC,1,bay
770499014,AMERICAN MUSLIMS FOR GLOBAL PEACE & JUSTICE,1,bay
200101322,VIVACE YOUTH CHORUS OF SAN JOSE,0,bay
200582847,DOORPOST EDUCATIONAL SERVICES,0,bay
134257132,DEL MAR DONS SPORTS ASSOCIATION,0,bay
571208361,SUNNYVALE SPORTS ASSOCIATION,0,bay
680566275,IGLESIA PROFETICA PENIEL,1,bay
770528623,SONG THAT RADIO PROGRAM,1,bay
731683423,WORLD PEACE MUSIC AWARD EDUCATIONAL SCHOLARSHIP FUND,0,bay
470904639,DCF MINISTRIES,0,bay
201332295,JINSHAN LI AND CECILIA ZHAO FOUNDATION,1,bay
141894345,ASIAN AND PACIFIC ISLANDER FAMILY PRIDE INC,1,bay
770545298,CHINESE AMERICAN ABACUS ASSOCIATION,1,bay
141850396,SALSAMANIA DANCE COMPANY,0,bay
